painting_id,content,user_id,create_time
131,《哭神》并不打动我。“云南弥渡甲马。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,3414,2024/12/29 11:45
155,越品《麒麟送子生福地》越有味。“麒麟送子是民间祈子的传统风俗，其典故见前图。画中还有摇钱树和四方进宝，表示富贵满堂”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,4311,2025/6/26 10:13
111,《狮头衔剑》让我眼前一亮：构图完整、意境饱满。这段介绍“此幅《狮头衔剑》印制于上世纪70年代，用漳州“多文斋”老版印制。画中线条细致生动，狮子怒目圆睁，表情威猛，神采奕奕。漳州“多文斋”相传创立于明代，故此画十分珍贵…”恰好映衬了主题，越看越耐品。,2225,2024/4/29 4:32
87,《秦琼 尉迟恭》太精彩了！不只故事立得住，“此为单纸“托四”门神偏像。秦叔宝、尉迟恭顶盔贯甲外罩袍，腰插令旗，一手按剑，一手扬鞭锏，作戏曲中之亮相姿态，是武门神中另一样式。”也体现出传统年画的雅趣与热烈，值得称道。,2401,2024/1/29 17:29
92,我真心喜欢《弄花香满衣》。从题旨到细节都拿捏得很到位，“此为清代中期作品。”把内核讲清了，笔墨有力度。,1135,2024/10/17 3:51
89,我不太喜欢《阎王》。虽然“此为纸马墨线稿。”，但整体气韵偏弱，层次单一，缺少记忆点。,1662,2025/4/29 9:35
131,我不太喜欢《哭神》。虽然“云南弥渡甲马。”，但整体气韵偏弱，层次单一，缺少记忆点。,4945,2024/5/10 10:09
47,《印金状元》题材不错，可惜执行一般。“画上身着红、绿袍的状元，雕刻精细，人物衣冠以及装饰图案典雅、细致。在印出墨线后经手绘施彩，还需要复以胶水（不刷面部及手脚），印原版一次，随之洒金（或银）粉，再将…”没有抓住核心，构图与色调都显得拖沓。,1158,2024/5/9 3:32
116,《张翼德大闹长坂坡》充满张力与温度，“故事见《三国演义》。描述诸葛亮出山不久，曹操起兵征伐刘备，部将赵云怀揣刘备之子在当阳长坂坡单枪匹马，浴血奋战。赵云单骑救主杀出重围，张飞挺矛立马于长坂桥接应，他…”。题材老到却不老派，我给好评。,4621,2024/5/29 15:52
42,我真心喜欢《踩荷童子》。从题旨到细节都拿捏得很到位，“此画为睡房门画，图中儿童站在一片荷叶上，梳双辫，带金镯，手捧花瓶，内插盛开的荷花、牡丹。娃娃和荷花组合在一起，最早见于唐代长沙窑瓷瓶上的娃娃戏莲纹饰和敦煌壁画中…”把内核讲清了，笔墨有力度。,1638,2024/6/11 11:39
48,《观书仕女》让我眼前一亮：构图完整、意境饱满。这段介绍“画中坐在椅子上看书的女子若有所思。所刻画的是一个能文能武的女性，却不曾想她又是一双三寸金莲，这怎么能驰骋疆场？”恰好映衬了主题，越看越耐品。,2647,2024/4/21 8:47
42,《踩荷童子》太精彩了！不只故事立得住，“此画为睡房门画，图中儿童站在一片荷叶上，梳双辫，带金镯，手捧花瓶，内插盛开的荷花、牡丹。娃娃和荷花组合在一起，最早见于唐代长沙窑瓷瓶上的娃娃戏莲纹饰和敦煌壁画中…”也体现出传统年画的雅趣与热烈，值得称道。,2184,2025/1/17 17:38
131,老实说，《哭神》有些失望。“云南弥渡甲马。”讲得多但不深入，主题发散，视觉上也不够干净。,3312,2025/4/14 12:40
142,《蛮家》太精彩了！不只故事立得住，“在泰伯奔吴前，江南吴地为荆蛮之地，其土著居民被称作“蛮子”。搜集于无锡郊县的“蛮家”纸马表现的正是吴地土著人的仓神与宅神的信仰，人首蛇身的构图反映了神话思维和图…”也体现出传统年画的雅趣与热烈，值得称道。,4333,2024/4/5 1:12
156,老实说，《随朝窈窕呈倾国之芳容》有些失望。“现存最早的中国年画之一，为金代印刷业中心平阳（今临汾）印造。图中绘古代四位美人，自左至右为班姬、赵飞燕、王昭君、绿珠。班姬是汉成帝的妃子；赵飞燕是汉成帝的宠妃；…”讲得多但不深入，主题发散，视觉上也不够干净。,1876,2024/8/2 9:46
154,我不太喜欢《新刻天津紫竹林跑自行车洋车》。虽然“清朝末年，天津紫竹林地区被划为法国租界。图为中国人在租界内的街头表演自行车技。观者中有三个洋人，表现了当时天津市华洋杂处的状况。”，但整体气韵偏弱，层次单一，缺少记忆点。,2894,2025/6/21 7:13
93,越品《尉迟恭 秦琼（对）》越有味。“魏晋佛教传入后，金刚力士也成为门神。唐代开始，皇帝将民间驱鬼的钟馗画像作为新年礼物赐给大臣，用于门上悬挂驱鬼。吴道子创作的“钟馗样”成为五代众多画家年终竞相模仿…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,4313,2025/7/12 16:19
121,《风匣神》题材不错，可惜执行一般。“画面为风匣和大火熊熊的炉灶，上方有“大风常有”字样。”没有抓住核心，构图与色调都显得拖沓。,4293,2024/6/1 0:11
83,《舞童》太精彩了！不只故事立得住，“旧时，送子观音庙每年都在道场举办山会，称为“香火节”。香火节上举行各种娱乐活动，四面八方赶山会的人络绎不绝。其中伴随舞狮舞龙腰挂石榴的“大头孩”舞童，最受前来求…”也体现出传统年画的雅趣与热烈，值得称道。,4968,2025/5/20 2:41
49,越品《正像门神》越有味。“此幅正像与五子登科相同，只是门神一手抱玉斧。下边的五子除“麒麟送子”童子外，其余四童子手中之物略与其它有别：或举珊瑚，或捧石榴，象征多子；或举如意，或戴紫金盔，…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,292,2025/2/12 8:46
76,《善火福水》太精彩了！不只故事立得住，“套印，过年祭祀亲人时用的吉祥物，属平阳木版年画中罕见珍品。”也体现出传统年画的雅趣与热烈，值得称道。,2941,2024/9/29 1:26
105,《赵公元帅》让我眼前一亮：构图完整、意境饱满。这段介绍“据《三教源流搜神大全》称，“赵公元帅”原姓赵名朗，能“至如讼冤伸抑……无不如意”。后来被封为“龙虎玄坛真君”，统率招宝、纳珍、招财、利市四神，成了地位最高的招财…”恰好映衬了主题，越看越耐品。,2621,2024/2/26 2:26
76,我不太喜欢《善火福水》。虽然“套印，过年祭祀亲人时用的吉祥物，属平阳木版年画中罕见珍品。”，但整体气韵偏弱，层次单一，缺少记忆点。,990,2025/6/16 16:53
159,我真心喜欢《放鹤亭图》。从题旨到细节都拿捏得很到位，“本图也模仿了铜版画线刻技法，和《雪中送炭》一样都描绘了林逋。林逋是隐居在杭州西湖孤山上的诗人。薄墨色的背景中，白色的梅花浮现出来。这同《渔樵耕读》一样，是采用在…”把内核讲清了，笔墨有力度。,1324,2025/2/25 20:31
163,《新绘九更天太师回朝》太精彩了！不只故事立得住，“故事出自清初的传奇剧本《未央天传奇》。该剧为京剧剧目，讲述的是忠诚的男仆舍身为主人洗清冤情的故事。盐官米新图去见哥哥新国，落入哥哥的妾的圈套，被当成是杀害嫂嫂的…”也体现出传统年画的雅趣与热烈，值得称道。,389,2025/6/3 19:38
61,《张天师》充满张力与温度，“张天师为汉代张道陵后裔的封号，民间演变为镇邪妖之神。画面中张天师红脸、黑髯、三只眼，身着绿袍，袍上饰太极及八卦纹，骑虎，左手持宝剑，右手作法，使出“五雷火”以烧…”。题材老到却不老派，我给好评。,3904,2024/9/1 16:34
13,老实说，《牛郎织女》有些失望。“牛郎织女  Niulang & Zhinü  清代?门画  跳龙门艺术博物馆藏”讲得多但不深入，主题发散，视觉上也不够干净。,690,2024/5/9 1:38
51,《踏伞》题材不错，可惜执行一般。“清朝乾隆年间，沉寂已久的传统戏曲艺术开始活跃，并很快发展起来，民国期间，梁平年画出现一批戏曲演出情节的作品，形成了自己的特色，也成为戏曲艺术保存的形象资料。此画…”没有抓住核心，构图与色调都显得拖沓。,4585,2024/8/13 18:39
86,《老鼠娶亲》让我眼前一亮：构图完整、意境饱满。这段介绍“此为鲁迅收藏的《楚南滩镇新刻老鼠娶亲前本》，左上角有“大生昌”字样，滩头大生昌作坊因20世纪50年代公私合营而停业。春节时各地均有老鼠嫁女的习俗和传说，有的谓老…”恰好映衬了主题，越看越耐品。,3145,2024/1/25 18:49
35,我不太喜欢《对花瓶富贵花开》。虽然“瓶体黄色调，花为粉色调。瓶中之花有象征连年有余的荷花、莲子，以及象征富贵的牡丹，花上有蜂蝶戏舞。果盘中有西瓜、葡萄、石榴、仙桃等象征多子、长寿。花瓶后另有画卷及…”，但整体气韵偏弱，层次单一，缺少记忆点。,2341,2024/7/25 6:01
22,《弄璋如意》并不打动我。“《诗经·小雅·斯干》：“乃生男子，载寝之床，载衣之裳，载弄之璋……乃生女子，载寝之地，载衣之裼，载弄之瓦。”璋是好的玉石，瓦是纺车上的零件。男孩弄璋、女孩弄瓦，…”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,1707,2024/7/28 15:17
108,《反唐后本》太精彩了！不只故事立得住，“戏出故事年画。”也体现出传统年画的雅趣与热烈，值得称道。,3356,2024/7/13 23:59
57,我不太喜欢《谷雨鸡贴画》。虽然“画面为一只彩色大公鸡，嘴咬蝎子，鸡尾上下衬以牡丹花，上有题款：“谷雨日，谷雨晨，奏请谷雨大将军。化三盏，酒四尊，送蝎二里化灰尘。”这幅鸡贴画构图饱满，色彩艳丽，…”，但整体气韵偏弱，层次单一，缺少记忆点。,3756,2024/9/15 11:25
141,《发冷姑婆》太精彩了！不只故事立得住，“祛病驱邪之纸马。”也体现出传统年画的雅趣与热烈，值得称道。,191,2024/7/16 5:16
77,《镇宅福虎》题材不错，可惜执行一般。“福虎寓意福运临门，财源亨通。虎又为百兽之王，是威猛的象征，因此具有镇宅辟邪之功。虎也被称为瑞兽，甚得老百姓喜爱。”没有抓住核心，构图与色调都显得拖沓。,2697,2024/8/25 18:19
55,《财源涌进》充满张力与温度，“此画采用窗格子嵌字的传统手法，将民间吉祥用语及民间吉祥图案结合装饰手法，以年画的形式表现出来，与春联配合，贴在门框上部起到对联横批作用。”。题材老到却不老派，我给好评。,2960,2025/1/12 5:58
160,越品《关羽像》越有味。“《关羽像》与写有日本嘉永6年（1853年）年号的题跋装裱在一起。题跋为清朝僧侣赠印章于友人时所作，作者为罗溪沙门慈本。“罗溪”意思不明。现浙江省温州市永嘉县有村…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,2577,2025/7/3 7:19
152,对我而言，《得禄听封》更像练习稿。“传说唐朝大将郭子仪出征得胜归来，路过银州，时值七月初七，天上织女忽然降临，子仪拜祝，愿赐富贵长寿。女曰：“大富贵，亦寿考。”后来子仪果然富贵长寿，子孙满堂。”，却没呈现出应有的张弛与节奏，观感乏味。,3057,2024/5/8 23:31
68,老实说，《双美人图》有些失望。“二妇人端坐，少者（着红衣）手持鸡冠花，望着一手抱雄鸡一手持菊花，正要出去玩耍的孩子；长者正在打手势循循善诱地教诲孩子。雄鸡有五德，即文、武、勇、仁、信：头顶红冠…”讲得多但不深入，主题发散，视觉上也不够干净。,402,2024/5/3 14:54
44,老实说，《满装武生》有些失望。“此武将，身着清代武官服饰，背弓、按剑、挺胸、昂头，姿态威武，造型夸张。绘制属“常行”类年画。”讲得多但不深入，主题发散，视觉上也不够干净。,4019,2025/6/6 7:56
5,《荣耀国》太精彩了！不只故事立得住，“荣耀国  Glory to the Country        60X103cm  民国  半印半绘  戴连增画店  跳龙门乡土艺术博物馆  Period: …”也体现出传统年画的雅趣与热烈，值得称道。,362,2025/3/22 10:11
35,《对花瓶富贵花开》让我眼前一亮：构图完整、意境饱满。这段介绍“瓶体黄色调，花为粉色调。瓶中之花有象征连年有余的荷花、莲子，以及象征富贵的牡丹，花上有蜂蝶戏舞。果盘中有西瓜、葡萄、石榴、仙桃等象征多子、长寿。花瓶后另有画卷及…”恰好映衬了主题，越看越耐品。,952,2024/1/23 21:43
138,《田祖（局部）》充满张力与温度，“田祖即炎帝神农氏，是农耕生活最重要的神。史传神农氏发明耒耜，教民稼穑，开启农业。故被后世奉为农神田祖。新年是一年之始，辄必悬挂田祖神像，设供礼拜，祀求农耕顺利，…”。题材老到却不老派，我给好评。,27,2024/9/16 3:18
30,我真心喜欢《馗头》。从题旨到细节都拿捏得很到位，“此幅锺馗仅表现头部，然更予人以鲜明的印象。锺馗戴判官翅纱帽，紫面獠牙虬须，狰狞威猛，一手执笔，另一手拿卷轴，上写“新年大吉”四字。此系供门楼上端或大门内迎面影壁…”把内核讲清了，笔墨有力度。,210,2024/12/26 16:16
118,越品《中国山东烟公司广告》越有味。“图中美满幸福的一家，具有亲切感。”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,1075,2024/10/22 19:33
31,《黄金万两 满载而归》太精彩了！不只故事立得住，“此门神表现进宝力士推来一车金银财宝，车上分别插着有“黄金万两”、“满载而归”的旗帜。力士戴草帽圈，着军服，扎裹腿，体魄健壮。有传说谓：五代时后周皇帝郭威因无子嗣…”也体现出传统年画的雅趣与热烈，值得称道。,1424,2024/5/6 2:12
119,对我而言，《上海太和大药房广告》更像练习稿。“海报的图像与药物无关，广告讯息只得靠文字表达。卖什么药，主治什么，价钱多少等都在图下说得清清楚楚。”，却没呈现出应有的张弛与节奏，观感乏味。,4946,2024/2/19 5:36
96,越品《花园赠珠》越有味。“《珍珠塔》又称《明月珠》，全名《孝义真迹珍珠塔全传》，原为清代长篇弹词作品，作者不详，后经周殊士、马如飞等弹词艺人增益补充，流传颇广。故事情节为：孙方卿因家道中…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,4198,2024/9/14 22:51
112,我不太喜欢《四瑞兽》。虽然“以黑纸印制的功德纸年画是漳州木版年画所独有，主要在道教法事活动中使用，道士行法时将此画折叠后供奉在香案上，法事完成后烧掉或张贴于寺庙墙上。画中为虎、豹、象、狮四…”，但整体气韵偏弱，层次单一，缺少记忆点。,602,2025/5/20 2:57
37,老实说，《金鸡》有些失望。“鸡司晨，古代贴画鸡于门。汉代应劭《风俗通义》载：“鸡鸣将旦，为人起居；门亦昏闭晨开，悍难守固，礼贵报功，故门户用鸡也。”俗以鸡血著门户以“和阴阳，调寒暑，节风雨…”讲得多但不深入，主题发散，视觉上也不够干净。,2294,2024/12/5 21:45
59,《善财童子》充满张力与温度，“相传善财童子为福神旁理财的童子。画中童子坐弹三弦，用三弦的响声招来财宝，并祛除五毒以保安康。此画端午节时商户多贴用。”。题材老到却不老派，我给好评。,3568,2025/8/16 1:47
134,《八仙对联》并不打动我。“此为寿联，上下两幅。用“福如东海，寿比南山”八个字，衬托八位神仙，十分巧妙。在形式上，这又是一副组字画。人物与文字构成奇妙的图像。人物的形态古朴，字体厚重而色彩…”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,113,2024/2/9 21:08
43,我不太喜欢《副扬鞭》。虽然“画面上的人物是秦琼、尉迟恭，其特殊画法被称为“填水脚”。此类门神通常会引出艺人不愿回顾的往事。从前，他们每在年末为作坊老板做完年终活计之后，利用收拾画案的残纸的…”，但整体气韵偏弱，层次单一，缺少记忆点。,189,2024/10/29 19:25
126,越品《药王》越有味。“画面为一老一少两个医生形象，其中一位留须。中间悬挂一只葫芦，葫芦上方有眼睛的形象。”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,3737,2025/9/18 1:13
164,我不太喜欢《郑州庙 拿谢虎》。虽然“《四续施公案》第五至九回的故事。京剧中有《郑州庙》、《拿谢虎》、《茂州庙》、《一枝桃》等剧目。河北郑州的寡妇赵氏去娘娘庙烧香时被一枝桃谢虎所劫。谢虎逼婚，赵氏不…”，但整体气韵偏弱，层次单一，缺少记忆点。,1375,2024/11/24 5:10
147,我不太喜欢《赵公明燃灯道人》。虽然“郯城地处鲁、苏交界处，交通闭塞，民风淳朴，民间信仰浓厚，神像类年画在当地最为常用，是郯城年画最重要的品类。与邻近年画产地—潍坊杨家埠、聊城东昌府和河南朱仙镇等的…”，但整体气韵偏弱，层次单一，缺少记忆点。,3261,2025/3/9 0:50
87,《秦琼 尉迟恭》太精彩了！不只故事立得住，“此为单纸“托四”门神偏像。秦叔宝、尉迟恭顶盔贯甲外罩袍，腰插令旗，一手按剑，一手扬鞭锏，作戏曲中之亮相姿态，是武门神中另一样式。”也体现出传统年画的雅趣与热烈，值得称道。,2830,2025/8/10 7:09
155,《麒麟送子生福地》充满张力与温度，“麒麟送子是民间祈子的传统风俗，其典故见前图。画中还有摇钱树和四方进宝，表示富贵满堂”。题材老到却不老派，我给好评。,3757,2025/9/18 6:30
18,《杨家将》并不打动我。“杨家将  Yang Generals  清代?门画  跳龙门艺术博物馆藏”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,4846,2024/9/18 6:31
18,《杨家将》太精彩了！不只故事立得住，“杨家将  Yang Generals  清代?门画  跳龙门艺术博物馆藏”也体现出传统年画的雅趣与热烈，值得称道。,4712,2024/8/19 13:47
52,《双锁山》太精彩了！不只故事立得住，““双锁山”出于《三下南唐演义》。描写宋初赵匡胤与元帅高怀德征南唐，被妖道余洪困在寿州。高怀德之子俊保闻报，离朝救驾，路过双锁山，见山寨女英雄刘金定刻写诗句在山石…”也体现出传统年画的雅趣与热烈，值得称道。,4665,2024/2/20 0:35
46,《寿天百禄》题材不错，可惜执行一般。“图中绘有一骑白鹿的寿星。“白鹿”是“百禄”的谐音，比喻禄寿康宁之意。”没有抓住核心，构图与色调都显得拖沓。,3431,2024/7/17 20:04
107,我不太喜欢《反唐前本》。虽然“戏出故事年画。”，但整体气韵偏弱，层次单一，缺少记忆点。,1591,2024/7/6 22:32
130,《井神》并不打动我。“云南大理甲马。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,4743,2025/6/24 17:04
146,《双狮戏球》让我眼前一亮：构图完整、意境饱满。这段介绍“画中狮子口衔彩带，画中另有蝙蝠（寓意“福来”）、蕉叶、铜钱、葫芦等宝物。画面丰满，富有装饰趣味。”恰好映衬了主题，越看越耐品。,3319,2024/1/21 1:55
100,《青龙白虎》让我眼前一亮：构图完整、意境饱满。这段介绍“道教门神画。道教传说青龙为东方之神，白虎为西方之神，一主凶，一主吉。图中神像神态至雄至武，须带飘然，色彩华丽，是佛山木版年画中的精品。青龙孟章神君，白虎监兵神君…”恰好映衬了主题，越看越耐品。,1643,2024/12/16 17:55
66,老实说，《值年太岁》有些失望。“实为道教中信奉的天界时、日、月、年的值班神，总称“四值功曹”。四值功曹执掌记录天上真神功劳，人间上奏天廷之表文，焚烧后也由他们呈递。值时功曹将每时所录情形报知值…”讲得多但不深入，主题发散，视觉上也不够干净。,2850,2024/6/11 15:05
25,《文明戏》让我眼前一亮：构图完整、意境饱满。这段介绍“文明戏即新剧，为中国话剧的前身，十九世纪末由西方传入我国，繁荣于二十世纪初的十几年间，二十年代后趋于没落。图中人物有新有旧，道具也极为简单。”恰好映衬了主题，越看越耐品。,2359,2024/3/29 10:58
81,对我而言，《榴开百子》更像练习稿。“石榴多籽，晶莹可爱，用“榴开百子”比喻多生子女，还可能与“周文王喜生百子”的民间传说有关，强烈地反映旧时人们渴望“多子、多福、多寿”的传统观念。”，却没呈现出应有的张弛与节奏，观感乏味。,272,2025/9/11 14:11
18,越品《杨家将》越有味。“杨家将  Yang Generals  清代?门画  跳龙门艺术博物馆藏”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,1129,2024/7/3 15:50
163,越品《新绘九更天太师回朝》越有味。“故事出自清初的传奇剧本《未央天传奇》。该剧为京剧剧目，讲述的是忠诚的男仆舍身为主人洗清冤情的故事。盐官米新图去见哥哥新国，落入哥哥的妾的圈套，被当成是杀害嫂嫂的…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,243,2025/1/28 10:00
25,我不太喜欢《文明戏》。虽然“文明戏即新剧，为中国话剧的前身，十九世纪末由西方传入我国，繁荣于二十世纪初的十几年间，二十年代后趋于没落。图中人物有新有旧，道具也极为简单。”，但整体气韵偏弱，层次单一，缺少记忆点。,2336,2025/8/12 21:47
62,《张仙射天狗》太精彩了！不只故事立得住，“这是一对门神画。右侧画面为张仙持弓，身后五子各拿兵器指向飞来的天狗。画面上端题写：“我名是张仙，流落到人间。旦（但）打云（中）犬，保（佑）子孙安。”左侧画面为张…”也体现出传统年画的雅趣与热烈，值得称道。,3883,2025/4/16 21:20
97,《荡湖船》让我眼前一亮：构图完整、意境饱满。这段介绍“《荡湖船》是清光绪年间的滩簧，流传到北方，也有改编成京剧和梆子的。剧情是乡下老财“天明亮”，一日郊游见船娘荡湖船十分艳羡。有骗子二人借其望远镜，“天明亮”只顾望…”恰好映衬了主题，越看越耐品。,4472,2025/7/15 12:22
125,越品《土神》越有味。“画面为头戴尖角帽、颊生双手、身体为沟壑状、留须的人物形象。”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,4698,2025/4/16 0:09
90,我不太喜欢《元始安镇天尊》。虽然“元始天尊为道教最高神，列居三清之首，民间亦多信仰。此纸马并未出现天尊形象，仅于上部印出八卦图，中部有“青龙巍巍，白虎锵锵。朱雀赫赫，玄武堂堂。冤家解散，盗贼潜藏…”，但整体气韵偏弱，层次单一，缺少记忆点。,4035,2025/1/8 2:48
40,我真心喜欢《小鞭剑门神》。从题旨到细节都拿捏得很到位，“小说《西游记》第十回《二将军宫门镇鬼，唐太宗地府还魂》中叙述：魏徵梦斩泾河老龙，宫中闹鬼惊扰唐太宗。秦琼、尉迟恭披挂甲胄，执金瓜钺斧，把守宫门。“好将军，你看他…”把内核讲清了，笔墨有力度。,853,2025/3/25 9:10
80,《家堂（局部）》并不打动我。“以前大户人家都有家谱，并以家谱分支建立家堂，由家族长辈管理，每逢除夕，合族致祭迎请祖先亡灵。家堂又称“轴子”，画图一般分两层，上层为祖先灵位，下层为宅户大门和前…”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,1441,2025/9/7 17:49
159,《放鹤亭图》让我眼前一亮：构图完整、意境饱满。这段介绍“本图也模仿了铜版画线刻技法，和《雪中送炭》一样都描绘了林逋。林逋是隐居在杭州西湖孤山上的诗人。薄墨色的背景中，白色的梅花浮现出来。这同《渔樵耕读》一样，是采用在…”恰好映衬了主题，越看越耐品。,1408,2025/5/9 9:00
51,《踏伞》太精彩了！不只故事立得住，“清朝乾隆年间，沉寂已久的传统戏曲艺术开始活跃，并很快发展起来，民国期间，梁平年画出现一批戏曲演出情节的作品，形成了自己的特色，也成为戏曲艺术保存的形象资料。此画…”也体现出传统年画的雅趣与热烈，值得称道。,3878,2024/6/5 21:54
38,对我而言，《李白醉酒》更像练习稿。“李白（701-762年），号青莲居士。唐代著名诗人。四十二岁时被唐玄宗召见进京，做翰林供奉。嗜酒成癖，常以酒助诗兴。而农家画师笔下的李白，体现的是农家情趣。此画…”，却没呈现出应有的张弛与节奏，观感乏味。,653,2024/7/16 21:03
43,《副扬鞭》太精彩了！不只故事立得住，“画面上的人物是秦琼、尉迟恭，其特殊画法被称为“填水脚”。此类门神通常会引出艺人不愿回顾的往事。从前，他们每在年末为作坊老板做完年终活计之后，利用收拾画案的残纸的…”也体现出传统年画的雅趣与热烈，值得称道。,2397,2025/5/14 3:14
41,《镇宅神鹰》题材不错，可惜执行一般。“一转项神鹰目光犀利，单腿立于山石之上，旁有牡丹花，因鹰为镇宅保平安之物，牡丹象征富贵，故此图寓意平安富贵。画面上方有敕令五雷及镇宅神印，体现神鹰的法力及功效。配…”没有抓住核心，构图与色调都显得拖沓。,3277,2024/3/23 19:24
125,《土神》并不打动我。“画面为头戴尖角帽、颊生双手、身体为沟壑状、留须的人物形象。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,4730,2024/11/19 23:57
50,《扬鞭门神》并不打动我。“同一对门神，一个红脸，佛青袍，另一个白脸，煮红袍；秦叔宝持锏，尉迟恭执鞭；智慧的秦叔宝采用山羊胡，鲁莽的尉迟恭采用络腮胡。疏密对比，富有节奏韵律。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,681,2024/4/12 19:33
108,《反唐后本》让我眼前一亮：构图完整、意境饱满。这段介绍“戏出故事年画。”恰好映衬了主题，越看越耐品。,248,2025/8/7 10:06
145,对我而言，《身寒姑婆》更像练习稿。“祈求身体康宁之纸马。”，却没呈现出应有的张弛与节奏，观感乏味。,2313,2024/5/26 1:54
130,我真心喜欢《井神》。从题旨到细节都拿捏得很到位，“云南大理甲马。”把内核讲清了，笔墨有力度。,466,2025/3/8 3:38
157,《万国进贡异相分野全图》让我眼前一亮：构图完整、意境饱满。这段介绍“此图描绘的是世界各国向大清进贡的场面，各国的国名十分有趣。”恰好映衬了主题，越看越耐品。,2870,2024/9/30 23:34
86,《老鼠娶亲》太精彩了！不只故事立得住，“此为鲁迅收藏的《楚南滩镇新刻老鼠娶亲前本》，左上角有“大生昌”字样，滩头大生昌作坊因20世纪50年代公私合营而停业。春节时各地均有老鼠嫁女的习俗和传说，有的谓老…”也体现出传统年画的雅趣与热烈，值得称道。,4611,2025/3/5 9:17
106,我不太喜欢《大圣练兵》。虽然“以猴子作讽喻的年画在各地年画中屡见不鲜，且为民众喜闻乐见。此画描绘了一群猴子在“齐天大圣”指挥下操练的场景。这些猴子穿清军服装，有手持刀盾的，有手持火枪的，有手…”，但整体气韵偏弱，层次单一，缺少记忆点。,446,2025/8/14 10:16
39,《美人图》并不打动我。“所绘六个美女由三出戏的三对小姐、丫环组成。此三出戏为：《刘无双赠珠》。王相柯去赴考场，其妻刘无双以珠宝相赠，勉励他科举得中。《青云下书》。书生赵序与王贵艳定亲，…”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,4992,2024/3/7 0:30
13,《牛郎织女》并不打动我。“牛郎织女  Niulang & Zhinü  清代?门画  跳龙门艺术博物馆藏”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,2645,2025/3/28 18:58
123,对我而言，《马王》更像练习稿。“画面为三只眼、满脸胡须的人物形象，两人侍立两侧，下方有“槽头兴旺”字样。”，却没呈现出应有的张弛与节奏，观感乏味。,4849,2024/3/18 5:52
35,《对花瓶富贵花开》让我眼前一亮：构图完整、意境饱满。这段介绍“瓶体黄色调，花为粉色调。瓶中之花有象征连年有余的荷花、莲子，以及象征富贵的牡丹，花上有蜂蝶戏舞。果盘中有西瓜、葡萄、石榴、仙桃等象征多子、长寿。花瓶后另有画卷及…”恰好映衬了主题，越看越耐品。,4299,2025/6/4 6:11
104,越品《舞金龙》越有味。“《舞金龙》画面表现的是佛山民间民俗活动“出秋景”（佛山秋色）中舞龙的情景。其实这是木版年画作坊用大幅年画剪裁下来的边角料印制的为“走马灯”（佛山灯色之一种）预备…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,2563,2024/5/8 7:34
138,对我而言，《田祖（局部）》更像练习稿。“田祖即炎帝神农氏，是农耕生活最重要的神。史传神农氏发明耒耜，教民稼穑，开启农业。故被后世奉为农神田祖。新年是一年之始，辄必悬挂田祖神像，设供礼拜，祀求农耕顺利，…”，却没呈现出应有的张弛与节奏，观感乏味。,4077,2024/8/12 2:27
158,对我而言，《儿百寿长春》更像练习稿。“描绘了男孩儿同两只狮子狗嬉戏的场景。作为长寿象征的蝴蝶好像也在围着男孩儿蹁跹飞舞。为爱竹画店的年画作品。”，却没呈现出应有的张弛与节奏，观感乏味。,4483,2024/9/20 10:43
53,越品《独占花魁》越有味。“卖油郎秦重终年辛苦，积银二百两，至妓院求会花魁，适逢花魁大醉，不省人事，卖油郎伺奉通宵，花魁酒醒，颇为感动，遂以身相许。这是“恒泰正”早期戏文年画作品”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,2840,2024/8/21 11:44
112,《四瑞兽》并不打动我。“以黑纸印制的功德纸年画是漳州木版年画所独有，主要在道教法事活动中使用，道士行法时将此画折叠后供奉在香案上，法事完成后烧掉或张贴于寺庙墙上。画中为虎、豹、象、狮四…”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,4096,2024/1/9 21:05
126,《药王》太精彩了！不只故事立得住，“画面为一老一少两个医生形象，其中一位留须。中间悬挂一只葫芦，葫芦上方有眼睛的形象。”也体现出传统年画的雅趣与热烈，值得称道。,3489,2024/3/6 14:36
