id,painting_id,content,user_id,create_time
7851,44,《满装武生》题材不错，可惜执行一般。“此武将，身着清代武官服饰，背弓、按剑、挺胸、昂头，姿态威武，造型夸张。绘制属“常行”类年画。”没有抓住核心，构图与色调都显得拖沓。,4205,2025/9/16 12:04
7852,86,《老鼠娶亲》让我眼前一亮：构图完整、意境饱满。这段介绍“此为鲁迅收藏的《楚南滩镇新刻老鼠娶亲前本》，左上角有“大生昌”字样，滩头大生昌作坊因20世纪50年代公私合营而停业。春节时各地均有老鼠嫁女的习俗和传说，有的谓老…”恰好映衬了主题，越看越耐品。,136,2024/4/21 4:40
7853,88,我不太喜欢《西湖借伞》。虽然“西湖借伞是滩头流传的一幅美女年画，从图中女子着装看，系清末民初时作品，其时曾兴起一阵“摩登美女”画。此图两两人物组合成对幅画面，仕女面容姣好，体态婀娜，打扮入时…”，但整体气韵偏弱，层次单一，缺少记忆点。,506,2025/4/11 5:46
7854,111,老实说，《狮头衔剑》有些失望。“此幅《狮头衔剑》印制于上世纪70年代，用漳州“多文斋”老版印制。画中线条细致生动，狮子怒目圆睁，表情威猛，神采奕奕。漳州“多文斋”相传创立于明代，故此画十分珍贵…”讲得多但不深入，主题发散，视觉上也不够干净。,2067,2025/8/24 21:26
7855,45,老实说，《年年富贵 月月吉祥》有些失望。“此画两童子捧宝持花，肩扛画戟，足下有一蟾蜍，蟾蜍在月宫与桂树相伴，因而有蟾桂代月之说，画中的戟和桂与“吉祥”和“富贵”谐音。”讲得多但不深入，主题发散，视觉上也不够干净。,4513,2025/7/22 16:33
7856,36,《和合二仙》题材不错，可惜执行一般。“取“和谐合好”之意，象征男女相爱，被称为中国的爱神。古代春分上巳为“春社”，进行求子活动，适龄男女自行择偶，“于是时焉，奔者不禁”。此俗源于遥远的乱婚时代，两性…”没有抓住核心，构图与色调都显得拖沓。,3769,2025/6/28 3:31
7857,24,对我而言，《三代诰封》更像练习稿。“诰封或敕封是明清两朝皇帝对官员及其先代和妻室授予封典的制度，民间也称之为“圣旨 ”。一品至五品官员以“诰命”授予，称为诰封。图中娃娃抬多卷“诰封”，“三代诰封”…”，却没呈现出应有的张弛与节奏，观感乏味。,4170,2025/3/26 10:33
7858,132,《太阳之神》让我眼前一亮：构图完整、意境饱满。这段介绍“云南洱源甲马。”恰好映衬了主题，越看越耐品。,439,2024/11/1 23:42
7859,12,《龙风阁》并不打动我。“龙风阁  Long Feng Ge  清代?门画  跳龙门艺术博物馆藏”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,3349,2024/7/1 11:47
7860,119,《上海太和大药房广告》太精彩了！不只故事立得住，“海报的图像与药物无关，广告讯息只得靠文字表达。卖什么药，主治什么，价钱多少等都在图下说得清清楚楚。”也体现出传统年画的雅趣与热烈，值得称道。,353,2024/12/4 2:37
7861,74,《卢府招婿》太精彩了！不只故事立得住，“田玉钏在讨伐苗蛮过程中，屡建奇功，深受卢林的赏识，后在田玉钏不同意的情况下，卢家强召为婿。图中是小姐的乳娘与丫髻来做红娘。”也体现出传统年画的雅趣与热烈，值得称道。,3927,2024/7/11 7:30
7862,71,对我而言，《玉虎坠》更像练习稿。“又名《收乾郎》。新莽时代，豪杰冯彦继母与带子贺吉卷谋图冯家产业，诬告冯彦杀人，使冯坐监，又拆冯彦夫妻情分，冯氏与儿子乾郎暂居慈云庵，与庵中难女王娟娟结为夫妻。”，却没呈现出应有的张弛与节奏，观感乏味。,3990,2024/3/11 11:29
7863,139,《朱砂判》题材不错，可惜执行一般。“驱邪降魔之神。颇受民间崇敬。传说唐明皇患重病，梦中见鬼惊扰，此时忽来一人，尽吃小鬼而去。这人自称“终南进士钟馗”。明皇醒来，霍然痊愈，遂命吴道子画钟馗像悬于后宰…”没有抓住核心，构图与色调都显得拖沓。,3106,2024/12/29 17:07
7864,35,《对花瓶富贵花开》充满张力与温度，“瓶体黄色调，花为粉色调。瓶中之花有象征连年有余的荷花、莲子，以及象征富贵的牡丹，花上有蜂蝶戏舞。果盘中有西瓜、葡萄、石榴、仙桃等象征多子、长寿。花瓶后另有画卷及…”。题材老到却不老派，我给好评。,3913,2024/7/15 12:49
7865,51,《踏伞》并不打动我。“清朝乾隆年间，沉寂已久的传统戏曲艺术开始活跃，并很快发展起来，民国期间，梁平年画出现一批戏曲演出情节的作品，形成了自己的特色，也成为戏曲艺术保存的形象资料。此画…”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,3185,2025/2/25 5:12
7866,67,《四季美人图（冬）》让我眼前一亮：构图完整、意境饱满。这段介绍“四季美人图原为四幅，春、夏已失。每幅画中均有一少妇和二童子。四盆花代表四个季节，童子手中持如意，寓“四时如意”、“事事如意”。”恰好映衬了主题，越看越耐品。,3986,2025/4/2 21:18
7867,119,《上海太和大药房广告》题材不错，可惜执行一般。“海报的图像与药物无关，广告讯息只得靠文字表达。卖什么药，主治什么，价钱多少等都在图下说得清清楚楚。”没有抓住核心，构图与色调都显得拖沓。,2932,2025/3/10 22:59
7868,152,我不太喜欢《得禄听封》。虽然“传说唐朝大将郭子仪出征得胜归来，路过银州，时值七月初七，天上织女忽然降临，子仪拜祝，愿赐富贵长寿。女曰：“大富贵，亦寿考。”后来子仪果然富贵长寿，子孙满堂。”，但整体气韵偏弱，层次单一，缺少记忆点。,236,2024/5/25 12:08
7869,76,对我而言，《善火福水》更像练习稿。“套印，过年祭祀亲人时用的吉祥物，属平阳木版年画中罕见珍品。”，却没呈现出应有的张弛与节奏，观感乏味。,1777,2024/4/7 19:42
7870,54,老实说，《春花富贵》有些失望。“它是梁平花笺常用的一种题材，它由民间杂宝吉祥物组成画面，用谐音、隐喻、象征手法来表达吉祥如意的美好祝愿。”讲得多但不深入，主题发散，视觉上也不够干净。,507,2025/5/19 17:20
7871,41,我不太喜欢《镇宅神鹰》。虽然“一转项神鹰目光犀利，单腿立于山石之上，旁有牡丹花，因鹰为镇宅保平安之物，牡丹象征富贵，故此图寓意平安富贵。画面上方有敕令五雷及镇宅神印，体现神鹰的法力及功效。配…”，但整体气韵偏弱，层次单一，缺少记忆点。,938,2025/8/31 3:01
7872,163,《新绘九更天太师回朝》并不打动我。“故事出自清初的传奇剧本《未央天传奇》。该剧为京剧剧目，讲述的是忠诚的男仆舍身为主人洗清冤情的故事。盐官米新图去见哥哥新国，落入哥哥的妾的圈套，被当成是杀害嫂嫂的…”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,41,2024/11/30 1:40
7873,101,《四方贵人禄马扶持》充满张力与温度，“四方贵人、禄马扶持，亦称纸马。四方贵人，为红色；禄马扶持，为绿色，粤语“六”和“禄”与“绿”同音，均为民间祭祀的焚化品。清代赵翼《陔丛考》载：“昔时画神像于纸，…”。题材老到却不老派，我给好评。,4263,2025/2/9 4:48
7874,88,我不太喜欢《西湖借伞》。虽然“西湖借伞是滩头流传的一幅美女年画，从图中女子着装看，系清末民初时作品，其时曾兴起一阵“摩登美女”画。此图两两人物组合成对幅画面，仕女面容姣好，体态婀娜，打扮入时…”，但整体气韵偏弱，层次单一，缺少记忆点。,869,2024/6/28 21:16
7875,61,越品《张天师》越有味。“张天师为汉代张道陵后裔的封号，民间演变为镇邪妖之神。画面中张天师红脸、黑髯、三只眼，身着绿袍，袍上饰太极及八卦纹，骑虎，左手持宝剑，右手作法，使出“五雷火”以烧…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,22,2025/1/25 0:40
7876,16,《渭水河》让我眼前一亮：构图完整、意境饱满。这段介绍“渭水河  Weishui River  清代?门画  跳龙门艺术博物馆藏”恰好映衬了主题，越看越耐品。,4232,2024/12/3 15:00
7877,20,我真心喜欢《兰桂联芳》。从题旨到细节都拿捏得很到位，“兰桂是对他人儿孙的美称：芳，比喻美德、美声。兰桂联芳旧指儿孙同时显贵发达。画面构图匀称，色泽淡雅，给人以古朴、清新之感。”把内核讲清了，笔墨有力度。,1842,2025/3/15 0:47
7878,88,《西湖借伞》太精彩了！不只故事立得住，“西湖借伞是滩头流传的一幅美女年画，从图中女子着装看，系清末民初时作品，其时曾兴起一阵“摩登美女”画。此图两两人物组合成对幅画面，仕女面容姣好，体态婀娜，打扮入时…”也体现出传统年画的雅趣与热烈，值得称道。,1880,2024/9/23 19:17
7879,118,我不太喜欢《中国山东烟公司广告》。虽然“图中美满幸福的一家，具有亲切感。”，但整体气韵偏弱，层次单一，缺少记忆点。,435,2024/10/24 23:11
7880,15,老实说，《士农工商》有些失望。“士农工商  Shi Nong Gong Shang  清代?门画  跳龙门艺术博物馆藏”讲得多但不深入，主题发散，视觉上也不够干净。,4740,2024/9/5 2:39
7881,16,《渭水河》让我眼前一亮：构图完整、意境饱满。这段介绍“渭水河  Weishui River  清代?门画  跳龙门艺术博物馆藏”恰好映衬了主题，越看越耐品。,3659,2024/11/16 23:50
7882,62,《张仙射天狗》让我眼前一亮：构图完整、意境饱满。这段介绍“这是一对门神画。右侧画面为张仙持弓，身后五子各拿兵器指向飞来的天狗。画面上端题写：“我名是张仙，流落到人间。旦（但）打云（中）犬，保（佑）子孙安。”左侧画面为张…”恰好映衬了主题，越看越耐品。,2418,2024/3/28 22:58
7883,119,我真心喜欢《上海太和大药房广告》。从题旨到细节都拿捏得很到位，“海报的图像与药物无关，广告讯息只得靠文字表达。卖什么药，主治什么，价钱多少等都在图下说得清清楚楚。”把内核讲清了，笔墨有力度。,4524,2024/9/10 6:13
7884,62,《张仙射天狗》太精彩了！不只故事立得住，“这是一对门神画。右侧画面为张仙持弓，身后五子各拿兵器指向飞来的天狗。画面上端题写：“我名是张仙，流落到人间。旦（但）打云（中）犬，保（佑）子孙安。”左侧画面为张…”也体现出传统年画的雅趣与热烈，值得称道。,792,2024/10/11 13:34
7885,23,《庆赏元宵》充满张力与温度，“此图绘元宵佳节一家人“鼓吹升平”闹元宵之景。敲锣，打鼓，吹唢呐，好不热闹。画面左首一幼童擎鱼灯，拉母亲来凑热闹：右首一妇人怀抱幼子，凭窗凝望，全图洋溢着浓郁的喜…”。题材老到却不老派，我给好评。,2416,2025/5/27 18:55
7886,70,越品《避邪麒麟》越有味。“麒麟是古代神话传说中的吉祥仁兽，与龙、龟、凤并称四灵。传说哪里有麒麟，哪里就安宁吉祥，故以为镇邪之兽。”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,1319,2025/3/20 0:10
7887,127,我不太喜欢《祖师》。虽然“此为画版。画面为头戴山型冠和狰狞面具的人物形象。下方有香炉。”，但整体气韵偏弱，层次单一，缺少记忆点。,2372,2025/8/6 2:14
7888,22,《弄璋如意》题材不错，可惜执行一般。“《诗经·小雅·斯干》：“乃生男子，载寝之床，载衣之裳，载弄之璋……乃生女子，载寝之地，载衣之裼，载弄之瓦。”璋是好的玉石，瓦是纺车上的零件。男孩弄璋、女孩弄瓦，…”没有抓住核心，构图与色调都显得拖沓。,4618,2025/7/31 11:14
7889,115,《华英月份牌》并不打动我。“月份牌是春牛图、农历图的新名称，此后城市中出版的月历，均沿用此名称。此图将民间流行的八仙、观音、福禄寿三星入画，取其祥瑞之意；并注明了礼拜日。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,4328,2025/3/3 1:10
7890,19,《门神（秦琼、尉迟恭）》让我眼前一亮：构图完整、意境饱满。这段介绍“此门神堆金沥粉，有祥云勾花背景。”恰好映衬了主题，越看越耐品。,1342,2024/10/15 5:30
7891,138,《田祖（局部）》太精彩了！不只故事立得住，“田祖即炎帝神农氏，是农耕生活最重要的神。史传神农氏发明耒耜，教民稼穑，开启农业。故被后世奉为农神田祖。新年是一年之始，辄必悬挂田祖神像，设供礼拜，祀求农耕顺利，…”也体现出传统年画的雅趣与热烈，值得称道。,30,2025/4/2 13:02
7892,154,我不太喜欢《新刻天津紫竹林跑自行车洋车》。虽然“清朝末年，天津紫竹林地区被划为法国租界。图为中国人在租界内的街头表演自行车技。观者中有三个洋人，表现了当时天津市华洋杂处的状况。”，但整体气韵偏弱，层次单一，缺少记忆点。,712,2024/2/28 0:22
7893,137,我不太喜欢《排叉》。虽然“明朝的常玉春、胡带海、马腊梅大战张兴扁，画中间人物为张兴扁。此剧目出自当地大弦戏。”，但整体气韵偏弱，层次单一，缺少记忆点。,4539,2024/10/1 4:21
7894,49,我不太喜欢《正像门神》。虽然“此幅正像与五子登科相同，只是门神一手抱玉斧。下边的五子除“麒麟送子”童子外，其余四童子手中之物略与其它有别：或举珊瑚，或捧石榴，象征多子；或举如意，或戴紫金盔，…”，但整体气韵偏弱，层次单一，缺少记忆点。,3405,2025/1/20 19:59
7895,132,越品《太阳之神》越有味。“云南洱源甲马。”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,1316,2024/11/17 4:14
7896,146,《双狮戏球》太精彩了！不只故事立得住，“画中狮子口衔彩带，画中另有蝙蝠（寓意“福来”）、蕉叶、铜钱、葫芦等宝物。画面丰满，富有装饰趣味。”也体现出传统年画的雅趣与热烈，值得称道。,1723,2024/3/20 0:17
7897,44,《满装武生》充满张力与温度，“此武将，身着清代武官服饰，背弓、按剑、挺胸、昂头，姿态威武，造型夸张。绘制属“常行”类年画。”。题材老到却不老派，我给好评。,4766,2025/7/9 14:13
7898,135,老实说，《布质祖宗轴》有些失望。“此图为布质手绘清代作品。“祖宗轴”在当地又称为“名裔”。”讲得多但不深入，主题发散，视觉上也不够干净。,2840,2025/4/6 1:54
7899,144,《三朝姑婆》太精彩了！不只故事立得住，“姑婆是岭南民间传说中专门保护儿童的民间俗神，女性。与金花娘娘属同一类。”也体现出传统年画的雅趣与热烈，值得称道。,2823,2025/2/21 10:46
7900,45,《年年富贵 月月吉祥》并不打动我。“此画两童子捧宝持花，肩扛画戟，足下有一蟾蜍，蟾蜍在月宫与桂树相伴，因而有蟾桂代月之说，画中的戟和桂与“吉祥”和“富贵”谐音。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,4023,2025/6/8 23:34
7901,4,我真心喜欢《麟吐玉书》。从题旨到细节都拿捏得很到位，“麟吐玉书  A Jade Book in Qi Lin's Mouth        37X62cm  清代  半印半绘  杨柳青  跳龙门乡土艺术博物馆  P…”把内核讲清了，笔墨有力度。,1500,2025/2/3 5:37
7902,156,《随朝窈窕呈倾国之芳容》太精彩了！不只故事立得住，“现存最早的中国年画之一，为金代印刷业中心平阳（今临汾）印造。图中绘古代四位美人，自左至右为班姬、赵飞燕、王昭君、绿珠。班姬是汉成帝的妃子；赵飞燕是汉成帝的宠妃；…”也体现出传统年画的雅趣与热烈，值得称道。,627,2025/6/9 9:37
7903,111,《狮头衔剑》太精彩了！不只故事立得住，“此幅《狮头衔剑》印制于上世纪70年代，用漳州“多文斋”老版印制。画中线条细致生动，狮子怒目圆睁，表情威猛，神采奕奕。漳州“多文斋”相传创立于明代，故此画十分珍贵…”也体现出传统年画的雅趣与热烈，值得称道。,48,2024/3/22 19:45
7904,149,《折花姑婆》让我眼前一亮：构图完整、意境饱满。这段介绍“此为儿童保护神。折花的意义有待考证。”恰好映衬了主题，越看越耐品。,777,2024/11/15 7:53
7905,134,老实说，《八仙对联》有些失望。“此为寿联，上下两幅。用“福如东海，寿比南山”八个字，衬托八位神仙，十分巧妙。在形式上，这又是一副组字画。人物与文字构成奇妙的图像。人物的形态古朴，字体厚重而色彩…”讲得多但不深入，主题发散，视觉上也不够干净。,13,2025/9/5 4:19
7906,139,越品《朱砂判》越有味。“驱邪降魔之神。颇受民间崇敬。传说唐明皇患重病，梦中见鬼惊扰，此时忽来一人，尽吃小鬼而去。这人自称“终南进士钟馗”。明皇醒来，霍然痊愈，遂命吴道子画钟馗像悬于后宰…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,3428,2025/6/11 6:43
7907,24,越品《三代诰封》越有味。“诰封或敕封是明清两朝皇帝对官员及其先代和妻室授予封典的制度，民间也称之为“圣旨 ”。一品至五品官员以“诰命”授予，称为诰封。图中娃娃抬多卷“诰封”，“三代诰封”…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,2625,2024/9/5 23:35
7908,55,对我而言，《财源涌进》更像练习稿。“此画采用窗格子嵌字的传统手法，将民间吉祥用语及民间吉祥图案结合装饰手法，以年画的形式表现出来，与春联配合，贴在门框上部起到对联横批作用。”，却没呈现出应有的张弛与节奏，观感乏味。,3894,2025/7/10 21:28
7909,92,越品《弄花香满衣》越有味。“此为清代中期作品。”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,4597,2024/9/4 9:59
7910,81,我真心喜欢《榴开百子》。从题旨到细节都拿捏得很到位，“石榴多籽，晶莹可爱，用“榴开百子”比喻多生子女，还可能与“周文王喜生百子”的民间传说有关，强烈地反映旧时人们渴望“多子、多福、多寿”的传统观念。”把内核讲清了，笔墨有力度。,2706,2024/8/25 16:21
7911,50,《扬鞭门神》让我眼前一亮：构图完整、意境饱满。这段介绍“同一对门神，一个红脸，佛青袍，另一个白脸，煮红袍；秦叔宝持锏，尉迟恭执鞭；智慧的秦叔宝采用山羊胡，鲁莽的尉迟恭采用络腮胡。疏密对比，富有节奏韵律。”恰好映衬了主题，越看越耐品。,3418,2024/1/2 22:20
7912,114,我真心喜欢《关公》。从题旨到细节都拿捏得很到位，“关羽，汉末三国河东解人，字云长，与刘备、张飞结拜兄弟，为三国时名将，死后蜀汉后主追谥为壮缪侯，宋徽宗时始封为忠惠公，明万历时封为关圣帝君，故有关公、关帝之称，民…”把内核讲清了，笔墨有力度。,1389,2025/7/15 9:27
7913,154,《新刻天津紫竹林跑自行车洋车》并不打动我。“清朝末年，天津紫竹林地区被划为法国租界。图为中国人在租界内的街头表演自行车技。观者中有三个洋人，表现了当时天津市华洋杂处的状况。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,1298,2025/2/9 15:51
7914,138,《田祖（局部）》太精彩了！不只故事立得住，“田祖即炎帝神农氏，是农耕生活最重要的神。史传神农氏发明耒耜，教民稼穑，开启农业。故被后世奉为农神田祖。新年是一年之始，辄必悬挂田祖神像，设供礼拜，祀求农耕顺利，…”也体现出传统年画的雅趣与热烈，值得称道。,3087,2025/5/19 2:47
7915,126,我不太喜欢《药王》。虽然“画面为一老一少两个医生形象，其中一位留须。中间悬挂一只葫芦，葫芦上方有眼睛的形象。”，但整体气韵偏弱，层次单一，缺少记忆点。,1426,2024/6/1 1:43
7916,111,《狮头衔剑》让我眼前一亮：构图完整、意境饱满。这段介绍“此幅《狮头衔剑》印制于上世纪70年代，用漳州“多文斋”老版印制。画中线条细致生动，狮子怒目圆睁，表情威猛，神采奕奕。漳州“多文斋”相传创立于明代，故此画十分珍贵…”恰好映衬了主题，越看越耐品。,3376,2025/7/5 2:18
7917,123,对我而言，《马王》更像练习稿。“画面为三只眼、满脸胡须的人物形象，两人侍立两侧，下方有“槽头兴旺”字样。”，却没呈现出应有的张弛与节奏，观感乏味。,2102,2024/1/30 3:27
7918,145,越品《身寒姑婆》越有味。“祈求身体康宁之纸马。”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,2403,2025/6/11 1:18
7919,71,《玉虎坠》并不打动我。“又名《收乾郎》。新莽时代，豪杰冯彦继母与带子贺吉卷谋图冯家产业，诬告冯彦杀人，使冯坐监，又拆冯彦夫妻情分，冯氏与儿子乾郎暂居慈云庵，与庵中难女王娟娟结为夫妻。”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,2339,2025/4/26 8:10
7920,68,我真心喜欢《双美人图》。从题旨到细节都拿捏得很到位，“二妇人端坐，少者（着红衣）手持鸡冠花，望着一手抱雄鸡一手持菊花，正要出去玩耍的孩子；长者正在打手势循循善诱地教诲孩子。雄鸡有五德，即文、武、勇、仁、信：头顶红冠…”把内核讲清了，笔墨有力度。,2695,2025/1/27 21:19
7921,76,老实说，《善火福水》有些失望。“套印，过年祭祀亲人时用的吉祥物，属平阳木版年画中罕见珍品。”讲得多但不深入，主题发散，视觉上也不够干净。,21,2024/4/24 14:15
7922,65,对我而言，《赵云抱太子》更像练习稿。“又名“赵云抱阿斗”。三国时，刘备失利败逃，与夫人失散，赵云单枪匹马抱回了太子。画面中，赵云手持长枪，扎靠旗，披盔甲，骑战马胜利归回。”，却没呈现出应有的张弛与节奏，观感乏味。,4534,2024/6/29 4:55
7923,123,《马王》充满张力与温度，“画面为三只眼、满脸胡须的人物形象，两人侍立两侧，下方有“槽头兴旺”字样。”。题材老到却不老派，我给好评。,4069,2024/11/3 14:40
7924,73,越品《连生贵子》越有味。“在平阳木版年画中，许多民间艺人采用隐喻语言和手法，把难以启齿的话题用美好的形象语言巧妙地表现出来。如莲花，即荷花，用以表现女性之美，或就是喻女性；莲花上的儿童手…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,3924,2024/1/21 15:49
7925,146,《双狮戏球》让我眼前一亮：构图完整、意境饱满。这段介绍“画中狮子口衔彩带，画中另有蝙蝠（寓意“福来”）、蕉叶、铜钱、葫芦等宝物。画面丰满，富有装饰趣味。”恰好映衬了主题，越看越耐品。,127,2025/4/16 8:44
7926,110,"《神荼郁垒》太精彩了！不只故事立得住，“""道光十八年（1838年），周凯《厦门志》海关征收的“纸”类项下镌明：“门神纸画百张……例八厘。”得知此际两岸门神的行情。道光二十三年（1843年），台湾府城百…”也体现出传统年画的雅趣与热烈，值得称道。",4351,2024/6/4 23:16
7927,162,《秋果满盆图》太精彩了！不只故事立得住，“此画是被通称为“肯贝尔收藏”的系列年画之一，指的是德国医生肯贝尔的私人收藏品。在江户时代，日本与外国的贸易有着严格的限制，当时只有荷兰和中国与日本保持着贸易关系…”也体现出传统年画的雅趣与热烈，值得称道。,3691,2025/1/11 7:59
7928,62,老实说，《张仙射天狗》有些失望。“这是一对门神画。右侧画面为张仙持弓，身后五子各拿兵器指向飞来的天狗。画面上端题写：“我名是张仙，流落到人间。旦（但）打云（中）犬，保（佑）子孙安。”左侧画面为张…”讲得多但不深入，主题发散，视觉上也不够干净。,3356,2024/4/6 17:47
7929,131,《哭神》太精彩了！不只故事立得住，“云南弥渡甲马。”也体现出传统年画的雅趣与热烈，值得称道。,3529,2024/9/4 8:34
7930,35,《对花瓶富贵花开》题材不错，可惜执行一般。“瓶体黄色调，花为粉色调。瓶中之花有象征连年有余的荷花、莲子，以及象征富贵的牡丹，花上有蜂蝶戏舞。果盘中有西瓜、葡萄、石榴、仙桃等象征多子、长寿。花瓶后另有画卷及…”没有抓住核心，构图与色调都显得拖沓。,1134,2024/11/4 23:50
7931,36,越品《和合二仙》越有味。“取“和谐合好”之意，象征男女相爱，被称为中国的爱神。古代春分上巳为“春社”，进行求子活动，适龄男女自行择偶，“于是时焉，奔者不禁”。此俗源于遥远的乱婚时代，两性…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,346,2024/4/13 10:16
7932,11,《栏门判》充满张力与温度，“栏门判  Lan Men Panguan  清代?门画  跳龙门艺术博物馆藏”。题材老到却不老派，我给好评。,1699,2024/12/6 12:37
7933,56,《方弼 方相》太精彩了！不只故事立得住，“画面中二挺肚神将，左为方弼，右为方相。相传二人为商纣王的镇殿将军，有二将把守宫殿则妲己与鬼魅不得入内。后纣王将二将逐出，妲己得以祸乱朝廷。后来二将被民间尊为门神…”也体现出传统年画的雅趣与热烈，值得称道。,1285,2025/1/2 0:02
7934,163,《新绘九更天太师回朝》让我眼前一亮：构图完整、意境饱满。这段介绍“故事出自清初的传奇剧本《未央天传奇》。该剧为京剧剧目，讲述的是忠诚的男仆舍身为主人洗清冤情的故事。盐官米新图去见哥哥新国，落入哥哥的妾的圈套，被当成是杀害嫂嫂的…”恰好映衬了主题，越看越耐品。,2256,2024/11/3 19:05
7935,147,越品《赵公明燃灯道人》越有味。“郯城地处鲁、苏交界处，交通闭塞，民风淳朴，民间信仰浓厚，神像类年画在当地最为常用，是郯城年画最重要的品类。与邻近年画产地—潍坊杨家埠、聊城东昌府和河南朱仙镇等的…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,3968,2024/2/28 12:20
7936,22,老实说，《弄璋如意》有些失望。“《诗经·小雅·斯干》：“乃生男子，载寝之床，载衣之裳，载弄之璋……乃生女子，载寝之地，载衣之裼，载弄之瓦。”璋是好的玉石，瓦是纺车上的零件。男孩弄璋、女孩弄瓦，…”讲得多但不深入，主题发散，视觉上也不够干净。,104,2024/1/12 0:12
7937,156,我真心喜欢《随朝窈窕呈倾国之芳容》。从题旨到细节都拿捏得很到位，“现存最早的中国年画之一，为金代印刷业中心平阳（今临汾）印造。图中绘古代四位美人，自左至右为班姬、赵飞燕、王昭君、绿珠。班姬是汉成帝的妃子；赵飞燕是汉成帝的宠妃；…”把内核讲清了，笔墨有力度。,3964,2025/5/9 21:28
7938,53,《独占花魁》让我眼前一亮：构图完整、意境饱满。这段介绍“卖油郎秦重终年辛苦，积银二百两，至妓院求会花魁，适逢花魁大醉，不省人事，卖油郎伺奉通宵，花魁酒醒，颇为感动，遂以身相许。这是“恒泰正”早期戏文年画作品”恰好映衬了主题，越看越耐品。,4565,2024/2/19 22:52
7939,86,对我而言，《老鼠娶亲》更像练习稿。“此为鲁迅收藏的《楚南滩镇新刻老鼠娶亲前本》，左上角有“大生昌”字样，滩头大生昌作坊因20世纪50年代公私合营而停业。春节时各地均有老鼠嫁女的习俗和传说，有的谓老…”，却没呈现出应有的张弛与节奏，观感乏味。,3745,2024/10/19 1:40
7940,113,越品《如意加官》越有味。“天官手执如意，手捧七梁冠，祝愿人们如意加官。”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,3100,2024/12/14 20:49
7941,103,《同安宝符》题材不错，可惜执行一般。“图中刻有常人难以识别的字符和“同安”二字，左右分刻八仙，上绘双龙和金蟾，下刻石榴仙果等象征祥瑞宝物，是过去佛山、南海一带新年时，人们祈求福寿平安的宝符。”没有抓住核心，构图与色调都显得拖沓。,4510,2024/4/19 0:11
7942,33,老实说，《风筝误》有些失望。“画中题词“刘阮误入天台”系指东汉时刘晨、阮肇误入天台山遇仙女的故事。但此年画则表现另一“风筝误”传奇。书生韩奇仲德才兼备，其学友戚友先则才貌皆缺。清明时节戚友先…”讲得多但不深入，主题发散，视觉上也不够干净。,1393,2024/12/3 7:56
7943,42,《踩荷童子》并不打动我。“此画为睡房门画，图中儿童站在一片荷叶上，梳双辫，带金镯，手捧花瓶，内插盛开的荷花、牡丹。娃娃和荷花组合在一起，最早见于唐代长沙窑瓷瓶上的娃娃戏莲纹饰和敦煌壁画中…”信息堆砌却缺乏重点，画面显得平直，少了应有的力量。,1778,2024/7/8 17:58
7944,4,越品《麟吐玉书》越有味。“麟吐玉书  A Jade Book in Qi Lin's Mouth        37X62cm  清代  半印半绘  杨柳青  跳龙门乡土艺术博物馆  P…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。,2405,2024/2/22 2:51
7945,24,《三代诰封》充满张力与温度，“诰封或敕封是明清两朝皇帝对官员及其先代和妻室授予封典的制度，民间也称之为“圣旨 ”。一品至五品官员以“诰命”授予，称为诰封。图中娃娃抬多卷“诰封”，“三代诰封”…”。题材老到却不老派，我给好评。,486,2024/7/12 16:12
7946,147,对我而言，《赵公明燃灯道人》更像练习稿。“郯城地处鲁、苏交界处，交通闭塞，民风淳朴，民间信仰浓厚，神像类年画在当地最为常用，是郯城年画最重要的品类。与邻近年画产地—潍坊杨家埠、聊城东昌府和河南朱仙镇等的…”，却没呈现出应有的张弛与节奏，观感乏味。,4396,2025/2/28 12:06
7947,110,"越品《神荼郁垒》越有味。“""道光十八年（1838年），周凯《厦门志》海关征收的“纸”类项下镌明：“门神纸画百张……例八厘。”得知此际两岸门神的行情。道光二十三年（1843年），台湾府城百…”点出了关键，色形搭配和叙事节奏都很高级，令人心悦。",4395,2025/3/29 17:11
7948,92,我不太喜欢《弄花香满衣》。虽然“此为清代中期作品。”，但整体气韵偏弱，层次单一，缺少记忆点。,2993,2025/2/8 14:50
